question_id,doc_id,conflict_type,question,supports_gold_a3,source_a3,label_current
dragged-0003,3,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,noise
dragged-0003,4,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,noise
dragged-0003,5,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,noise
dragged-0003,6,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,correct
dragged-0003,7,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,correct
dragged-0003,8,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,correct
dragged-0003,9,no_conflict,How many accounts have exceeded 100 million followers on Instagram?,0,derived_stringmatch,correct
dragged-0006,0,no_conflict,who sang the songs in the movie beyond the sea?,1,derived_stringmatch,correct
dragged-0006,1,no_conflict,who sang the songs in the movie beyond the sea?,0,derived_stringmatch,noise
dragged-0006,2,no_conflict,who sang the songs in the movie beyond the sea?,0,derived_stringmatch,noise
dragged-0006,3,no_conflict,who sang the songs in the movie beyond the sea?,1,derived_stringmatch,correct
dragged-0006,4,no_conflict,who sang the songs in the movie beyond the sea?,1,derived_stringmatch,correct
dragged-0006,5,no_conflict,who sang the songs in the movie beyond the sea?,1,derived_stringmatch,correct
dragged-0006,6,no_conflict,who sang the songs in the movie beyond the sea?,1,derived_stringmatch,correct
dragged-0006,7,no_conflict,who sang the songs in the movie beyond the sea?,0,derived_stringmatch,noise
dragged-0006,8,no_conflict,who sang the songs in the movie beyond the sea?,0,derived_stringmatch,noise
dragged-0008,0,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,0,derived_stringmatch,noise
dragged-0008,1,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,1,derived_stringmatch,correct
dragged-0008,2,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,0,derived_stringmatch,noise
dragged-0008,3,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,1,derived_stringmatch,correct
dragged-0008,4,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,0,derived_stringmatch,correct
dragged-0008,5,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,1,derived_stringmatch,correct
dragged-0008,6,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,0,derived_stringmatch,noise
dragged-0008,7,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,0,derived_stringmatch,noise
dragged-0008,8,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,1,derived_stringmatch,correct
dragged-0008,9,no_conflict,Who ascended the throne of delhi sultante after the death of qutub ud din aibak?,1,derived_stringmatch,correct
dragged-0009,0,no_conflict,who plays the voice of chucky in seed of chucky?,0,derived_stringmatch,noise
dragged-0009,1,no_conflict,who plays the voice of chucky in seed of chucky?,1,derived_stringmatch,correct
dragged-0009,2,no_conflict,who plays the voice of chucky in seed of chucky?,1,derived_stringmatch,correct
dragged-0009,3,no_conflict,who plays the voice of chucky in seed of chucky?,1,derived_stringmatch,correct
dragged-0009,4,no_conflict,who plays the voice of chucky in seed of chucky?,0,derived_stringmatch,noise
dragged-0009,5,no_conflict,who plays the voice of chucky in seed of chucky?,0,derived_stringmatch,noise
dragged-0009,6,no_conflict,who plays the voice of chucky in seed of chucky?,1,derived_stringmatch,correct
dragged-0009,7,no_conflict,who plays the voice of chucky in seed of chucky?,0,derived_stringmatch,noise
dragged-0009,8,no_conflict,who plays the voice of chucky in seed of chucky?,0,derived_stringmatch,noise
dragged-0009,9,no_conflict,who plays the voice of chucky in seed of chucky?,1,derived_stringmatch,correct
dragged-0011,0,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0011,1,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0011,2,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0011,3,no_conflict,what is the longest river in the united states?,0,derived_stringmatch,correct
dragged-0011,4,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0011,5,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0011,6,no_conflict,what is the longest river in the united states?,0,derived_stringmatch,noise
dragged-0011,7,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0011,8,no_conflict,what is the longest river in the united states?,0,derived_stringmatch,noise
dragged-0011,9,no_conflict,what is the longest river in the united states?,1,derived_stringmatch,correct
dragged-0013,0,no_conflict,Do strict gun control laws decrease gun violence?,,undetermined,noise
dragged-0013,1,no_conflict,Do strict gun control laws decrease gun violence?,,undetermined,noise
dragged-0013,2,no_conflict,Do strict gun control laws decrease gun violence?,,undetermined,noise
dragged-0013,3,no_conflict,Do strict gun control laws decrease gun violence?,,undetermined,noise
dragged-0013,4,no_conflict,Do strict gun control laws decrease gun violence?,,undetermined,noise
dragged-0014,0,no_conflict,Who was the winner of American Idol this year?,1,derived_stringmatch,correct
dragged-0014,1,no_conflict,Who was the winner of American Idol this year?,1,derived_stringmatch,correct
dragged-0014,2,no_conflict,Who was the winner of American Idol this year?,1,derived_stringmatch,correct
dragged-0014,3,no_conflict,Who was the winner of American Idol this year?,0,derived_stringmatch,noise
dragged-0014,4,no_conflict,Who was the winner of American Idol this year?,0,derived_stringmatch,noise
dragged-0014,5,no_conflict,Who was the winner of American Idol this year?,0,derived_stringmatch,noise
dragged-0014,6,no_conflict,Who was the winner of American Idol this year?,1,derived_stringmatch,correct
dragged-0014,7,no_conflict,Who was the winner of American Idol this year?,0,derived_stringmatch,noise
dragged-0014,8,no_conflict,Who was the winner of American Idol this year?,0,derived_stringmatch,noise
dragged-0014,9,no_conflict,Who was the winner of American Idol this year?,0,derived_stringmatch,noise
dragged-0016,0,no_conflict,which country has the smallest population in europe,0,derived_stringmatch,noise
dragged-0016,1,no_conflict,which country has the smallest population in europe,1,derived_stringmatch,correct
dragged-0016,2,no_conflict,which country has the smallest population in europe,1,derived_stringmatch,correct
dragged-0016,3,no_conflict,which country has the smallest population in europe,1,derived_stringmatch,correct
dragged-0016,4,no_conflict,which country has the smallest population in europe,1,derived_stringmatch,correct
dragged-0016,5,no_conflict,which country has the smallest population in europe,1,derived_stringmatch,correct
dragged-0016,6,no_conflict,which country has the smallest population in europe,0,derived_stringmatch,noise
dragged-0016,7,no_conflict,which country has the smallest population in europe,1,derived_stringmatch,correct
dragged-0016,8,no_conflict,which country has the smallest population in europe,0,derived_stringmatch,noise
dragged-0020,0,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0020,1,no_conflict,who plays the dad in malcom in the middle?,1,derived_stringmatch,correct
dragged-0020,2,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0020,3,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0020,4,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0020,5,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0020,6,no_conflict,who plays the dad in malcom in the middle?,1,derived_stringmatch,correct
dragged-0020,7,no_conflict,who plays the dad in malcom in the middle?,1,derived_stringmatch,correct
dragged-0020,8,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0020,9,no_conflict,who plays the dad in malcom in the middle?,0,derived_stringmatch,noise
dragged-0024,0,no_conflict,where is the food stored in a yam plant?,1,derived_stringmatch,correct
dragged-0024,1,no_conflict,where is the food stored in a yam plant?,1,derived_stringmatch,correct
dragged-0024,2,no_conflict,where is the food stored in a yam plant?,0,derived_stringmatch,noise
dragged-0024,3,no_conflict,where is the food stored in a yam plant?,1,derived_stringmatch,correct
dragged-0024,4,no_conflict,where is the food stored in a yam plant?,1,derived_stringmatch,correct
dragged-0024,5,no_conflict,where is the food stored in a yam plant?,0,derived_stringmatch,noise
dragged-0024,6,no_conflict,where is the food stored in a yam plant?,0,derived_stringmatch,noise
dragged-0024,7,no_conflict,where is the food stored in a yam plant?,1,derived_stringmatch,correct
dragged-0024,8,no_conflict,where is the food stored in a yam plant?,1,derived_stringmatch,correct
dragged-0024,9,no_conflict,where is the food stored in a yam plant?,0,derived_stringmatch,noise
dragged-0027,0,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0027,1,no_conflict,where do the majority metis live,1,derived_stringmatch,correct
dragged-0027,2,no_conflict,where do the majority metis live,1,derived_stringmatch,correct
dragged-0027,3,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0027,4,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0027,5,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0027,6,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0027,7,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0027,8,no_conflict,where do the majority metis live,0,derived_stringmatch,noise
dragged-0029,0,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,correct
dragged-0029,1,no_conflict,when is season 3 of grace and frankie being released?,1,derived_stringmatch,correct
dragged-0029,2,no_conflict,when is season 3 of grace and frankie being released?,1,derived_stringmatch,correct
dragged-0029,3,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,noise
dragged-0029,4,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,correct
dragged-0029,5,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,correct
dragged-0029,6,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,noise
dragged-0029,7,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,correct
dragged-0029,8,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,noise
dragged-0029,9,no_conflict,when is season 3 of grace and frankie being released?,0,derived_stringmatch,noise
dragged-0034,0,no_conflict,the world's tallest jain statue is located in which state,1,derived_stringmatch,correct
dragged-0034,1,no_conflict,the world's tallest jain statue is located in which state,0,derived_stringmatch,noise
dragged-0034,2,no_conflict,the world's tallest jain statue is located in which state,0,derived_stringmatch,noise
dragged-0034,3,no_conflict,the world's tallest jain statue is located in which state,1,derived_stringmatch,correct
dragged-0034,4,no_conflict,the world's tallest jain statue is located in which state,0,derived_stringmatch,noise
dragged-0034,5,no_conflict,the world's tallest jain statue is located in which state,0,derived_stringmatch,noise
dragged-0034,6,no_conflict,the world's tallest jain statue is located in which state,1,derived_stringmatch,correct
dragged-0034,7,no_conflict,the world's tallest jain statue is located in which state,1,derived_stringmatch,correct
dragged-0034,8,no_conflict,the world's tallest jain statue is located in which state,1,derived_stringmatch,correct
